aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546092.avi_image4.png;speedLimit35;801.0;171.0;829.0;205.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;6555.0;speedLimit_1330546092.avi;22.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546092.avi_image5.png;speedLimit35;821.0;170.0;850.0;205.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;6560.0;speedLimit_1330546092.avi;27.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546092.avi_image11.png;speedLimit35;978.0;150.0;1019.0;202.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;6590.0;speedLimit_1330546092.avi;57.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/leftTurn_1330546134.avi_image10.png;turnLeft;640.0;160.0;669.0;190.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7325.0;leftTurn_1330546134.avi;52.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/leftTurn_1330546134.avi_image10.png;slow;643.0;190.0;667.0;215.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7325.0;leftTurn_1330546134.avi;52.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/leftTurn_1330546134.avi_image16.png;turnLeft;720.0;135.0;767.0;184.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7355.0;leftTurn_1330546134.avi;82.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/leftTurn_1330546134.avi_image16.png;slow;727.0;184.0;765.0;222.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7355.0;leftTurn_1330546134.avi;82.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image5.png;speedLimit15;732.0;170.0;762.0;199.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7491.0;speedLimit_1330546143.avi;27.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546143.avi_image10.png;speedLimit15;919.0;124.0;972.0;176.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;7516.0;speedLimit_1330546143.avi;52.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image8.png;stop;745.0;193.0;767.0;216.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8078.0;stop_1330546169.avi;42.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image9.png;stop;741.0;193.0;763.0;216.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8083.0;stop_1330546169.avi;47.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image15.png;stop;765.0;184.0;794.0;213.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8113.0;stop_1330546169.avi;77.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546169.avi_image20.png;stop;839.0;172.0;874.0;207.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8138.0;stop_1330546169.avi;102.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image0.png;stop;654.0;250.0;670.0;267.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8520.0;stop_1330546190.avi;2.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image5.png;stop;726.0;236.0;744.0;256.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8545.0;stop_1330546190.avi;27.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image20.png;stop;902.0;182.0;934.0;214.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8620.0;stop_1330546190.avi;102.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image20.png;stop;304.0;184.0;332.0;216.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8620.0;stop_1330546190.avi;102.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image21.png;stop;920.0;181.0;954.0;214.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8625.0;stop_1330546190.avi;107.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image21.png;stop;297.0;182.0;326.0;214.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8625.0;stop_1330546190.avi;107.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/stop_1330546190.avi_image25.png;stop;266.0;165.0;299.0;201.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;8645.0;stop_1330546190.avi;127.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image5.png;speedLimit45;531.0;74.0;583.0;139.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12590.0;speedLimit_1330546356.avi;27.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330546356.avi_image7.png;speedLimit45;687.0;30.0;753.0;112.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;12600.0;speedLimit_1330546356.avi;37.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546501.avi_image12.png;rightLaneMustTurn;928.0;52.0;1001.0;128.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;15964.0;rightLaneMustTurn_1330546501.avi;62.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546604.avi_image2.png;signalAhead;83.0;125.0;142.0;191.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;18112.0;signalAhead_1330546604.avi;12.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;680.0;197.0;703.0;220.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169.0;signalAhead_1330546728.avi;7.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;385.0;204.0;406.0;224.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169.0;signalAhead_1330546728.avi;7.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546728.avi_image1.png;signalAhead;586.0;186.0;596.0;196.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;21169.0;signalAhead_1330546728.avi;7.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330546821.avi_image1.png;pedestrianCrossing;906.0;162.0;941.0;200.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;23414.0;pedestrianCrossing_1330546821.avi;7.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330546821.avi_image1.png;signalAhead;696.0;213.0;712.0;230.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;23414.0;pedestrianCrossing_1330546821.avi;7.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546886.avi_image2.png;signalAhead;529.0;180.0;550.0;207.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;24985.0;signalAhead_1330546886.avi;12.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546886.avi_image2.png;signalAhead;234.0;176.0;259.0;200.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;24985.0;signalAhead_1330546886.avi;12.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546886.avi_image10.png;signalAhead;726.0;164.0;758.0;204.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;25025.0;signalAhead_1330546886.avi;52.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330546886.avi_image10.png;signalAhead;194.0;158.0;232.0;200.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;25025.0;signalAhead_1330546886.avi;52.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546986.avi_image0.png;rightLaneMustTurn;758.0;104.0;792.0;162.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;27402.0;rightLaneMustTurn_1330546986.avi;2.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546991.avi_image6.png;rightLaneMustTurn;800.0;18.0;863.0;112.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;27535.0;rightLaneMustTurn_1330546991.avi;32.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/rightLaneMustTurn_1330546991.avi_image7.png;rightLaneMustTurn;817.0;8.0;883.0;108.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;27540.0;rightLaneMustTurn_1330546991.avi;37.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/keepRight_1330547092.avi_image16.png;keepRight;292.0;220.0;315.0;249.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;30174.0;keepRight_1330547092.avi;258.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/keepRight_1330547092.avi_image20.png;keepRight;292.0;220.0;315.0;249.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;30238.0;keepRight_1330547092.avi;322.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/keepRight_1330547092.avi_image21.png;keepRight;292.0;220.0;315.0;249.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;30254.0;keepRight_1330547092.avi;338.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/laneEnds_1330547145.avi_image18.png;laneEnds;598.0;60.0;628.0;92.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;31172.0;laneEnds_1330547145.avi;92.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/laneEnds_1330547145.avi_image21.png;laneEnds;606.0;59.0;639.0;93.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;31187.0;laneEnds_1330547145.avi;107.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/speedLimit_1330547196.avi_image6.png;speedLimit25;17.0;14.0;115.0;133.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;32041.0;speedLimit_1330547196.avi;32.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330547304.avi_image2.png;pedestrianCrossing;300.0;125.0;348.0;173.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;34458.0;pedestrianCrossing_1330547304.avi;12.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/pedestrianCrossing_1330547304.avi_image2.png;pedestrianCrossing;893.0;127.0;939.0;174.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;34458.0;pedestrianCrossing_1330547304.avi;12.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330547327.avi_image7.png;signalAhead;341.0;125.0;400.0;186.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;35030.0;signalAhead_1330547327.avi;37.0
aiua120214-0/frameAnnotations-DataLog02142012_external_camera.avi_annotations/signalAhead_1330547327.avi_image7.png;signalAhead;797.0;138.0;852.0;197.0;0,0;aiua120214-0/DataLog02142012_external_camera.avi;35030.0;signalAhead_1330547327.avi;37.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/speedLimit_1331865188.avi_image0.png;speedLimit35;832.0;98.0;877.0;151.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;2381.0;speedLimit_1331865188.avi;2.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865351.avi_image3.png;merge;383.0;156.0;439.0;214.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;6310.0;merge_1331865351.avi;17.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865351.avi_image6.png;merge;186.0;94.0;281.0;196.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;6325.0;merge_1331865351.avi;32.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865410.avi_image2.png;addedLane;745.0;159.0;785.0;201.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;7662.0;addedLane_1331865410.avi;12.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865410.avi_image3.png;addedLane;775.0;148.0;818.0;194.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;7667.0;addedLane_1331865410.avi;17.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865410.avi_image4.png;addedLane;815.0;138.0;865.0;189.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;7672.0;addedLane_1331865410.avi;22.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865464.avi_image1.png;addedLane;282.0;109.0;355.0;188.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;8880.0;addedLane_1331865464.avi;7.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865464.avi_image2.png;addedLane;188.0;76.0;279.0;178.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;8885.0;addedLane_1331865464.avi;12.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865632.avi_image8.png;addedLane;705.0;98.0;777.0;171.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;12213.0;addedLane_1331865632.avi;42.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/rampSpeedAdvisory_1331865676.avi_image1.png;rampSpeedAdvisory40;885.0;167.0;920.0;211.0;0,1;aiua120214-1/DataLog02142012_001_external_camera.avi;12977.0;rampSpeedAdvisory_1331865676.avi;7.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865690.avi_image5.png;addedLane;445.0;167.0;490.0;213.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13212.0;addedLane_1331865690.avi;27.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865690.avi_image9.png;addedLane;276.0;111.0;352.0;189.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13232.0;addedLane_1331865690.avi;47.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865690.avi_image11.png;addedLane;68.0;34.0;192.0;163.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13242.0;addedLane_1331865690.avi;57.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865721.avi_image1.png;merge;575.0;175.0;602.0;204.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13754.0;merge_1331865721.avi;7.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865721.avi_image5.png;merge;606.0;151.0;648.0;194.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13774.0;merge_1331865721.avi;27.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/merge_1331865721.avi_image6.png;merge;622.0;142.0;672.0;188.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13779.0;merge_1331865721.avi;32.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/laneEnds_1331865727.avi_image9.png;laneEnds;842.0;183.0;882.0;221.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;13921.0;laneEnds_1331865727.avi;47.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865769.avi_image3.png;addedLane;716.0;172.0;749.0;203.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;14814.0;addedLane_1331865769.avi;17.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865882.avi_image13.png;addedLane;608.0;174.0;637.0;203.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;17387.0;addedLane_1331865882.avi;67.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865882.avi_image20.png;addedLane;713.0;141.0;769.0;196.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;17422.0;addedLane_1331865882.avi;102.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/addedLane_1331865882.avi_image21.png;addedLane;746.0;124.0;812.0;190.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;17427.0;addedLane_1331865882.avi;107.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/speedLimit_1331865914.avi_image7.png;speedLimit65;707.0;147.0;744.0;195.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;18114.0;speedLimit_1331865914.avi;37.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331865987.avi_image9.png;signalAhead;602.0;187.0;634.0;220.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;19742.0;signalAhead_1331865987.avi;299.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331865987.avi_image13.png;signalAhead;602.0;187.0;634.0;220.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;19874.0;signalAhead_1331865987.avi;431.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/pedestrianCrossing_1331866046.avi_image5.png;pedestrianCrossing;958.0;188.0;1005.0;234.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20729.0;pedestrianCrossing_1331866046.avi;27.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/pedestrianCrossing_1331866046.avi_image5.png;signalAhead;668.0;183.0;697.0;213.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20729.0;pedestrianCrossing_1331866046.avi;27.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/pedestrianCrossing_1331866046.avi_image8.png;signalAhead;731.0;172.0;764.0;204.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20744.0;pedestrianCrossing_1331866046.avi;42.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/signalAhead_1331866051.avi_image8.png;signalAhead;946.0;148.0;995.0;197.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20773.0;signalAhead_1331866051.avi;42.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image6.png;stop;618.0;174.0;636.0;193.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20897.0;stop_1331866061.avi;32.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image6.png;stop;263.0;175.0;281.0;194.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20897.0;stop_1331866061.avi;32.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image26.png;stop;831.0;91.0;891.0;153.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20997.0;stop_1331866061.avi;132.0
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image28.png;stop;904.0;60.0;978.0;135.0;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;21007.0;stop_1331866061.avi;142.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image1.png;stop;587.0;189.0;609.0;211.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;565.0;stop_1331866280.avi;7.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image9.png;stop;801.0;186.0;824.0;209.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;605.0;stop_1331866280.avi;47.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image14.png;stop;625.0;176.0;657.0;208.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;805.0;stop_1331866288.avi;72.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image24.png;stop;797.0;128.0;847.0;179.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;855.0;stop_1331866288.avi;122.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866294.avi_image26.png;speedLimit30;710.0;155.0;740.0;192.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1088.0;speedLimit_1331866294.avi;236.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866345.avi_image6.png;speedLimit30;710.0;170.0;728.0;192.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1943.0;speedLimit_1331866345.avi;50.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image10.png;merge;617.0;170.0;658.0;211.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2912.0;merge_1331866392.avi;52.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image13.png;merge;641.0;160.0;690.0;209.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2927.0;merge_1331866392.avi;67.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image16.png;merge;669.0;141.0;733.0;205.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2942.0;merge_1331866392.avi;82.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image17.png;merge;684.0;131.0;753.0;201.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2947.0;merge_1331866392.avi;87.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/speedLimit_1331866476.avi_image0.png;speedLimit35;883.0;170.0;906.0;198.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;4729.0;speedLimit_1331866476.avi;2.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image6.png;signalAhead;596.0;213.0;616.0;233.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6556.0;signalAhead_1331866552.avi;32.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image6.png;signalAhead;410.0;223.0;433.0;245.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6556.0;signalAhead_1331866552.avi;32.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image19.png;signalAhead;181.0;86.0;281.0;184.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6621.0;signalAhead_1331866552.avi;97.0
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/laneEnds_1331866559.avi_image5.png;laneEnds;509.0;164.0;534.0;189.0;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6688.0;laneEnds_1331866559.avi;27.0
